Participant,Condition,Trial_Number,Target_EventID,Choice,Source_mentioned,Goal_mentioned,Condition Count:,,
80,Linguistic_List1a_Goal_Change,4,Helicopter,same,exclude:on the phone,,,,
80,Linguistic_List1a_Goal_Change,5,Fairy,same,exclude:on the phone,,,,
80,Linguistic_List1a_Goal_Change,6,Girl,different,exclude:on the phone,,,,
80,Linguistic_List1a_Goal_Change,7,Horse,same,exclude:on the phone,,,,
80,Linguistic_List1a_Goal_Change,8,Oldlady,same,exclude:on the phone,,,,
80,Linguistic_List1a_Goal_Change,9,Hamster,different,exclude:on the phone,,,,
80,Linguistic_List1a_Goal_Change,10,Ghost,different,exclude:on the phone,,,,
80,Linguistic_List1a_Goal_Change,11,Butterfly,different,exclude:on the phone,,,,
80,Linguistic_List1a_Goal_Change,12,Cow,same,exclude:on the phone,,,,
80,Linguistic_List1a_Goal_Change,13,Chicken,same,exclude:on the phone,,,,
80,Linguistic_List1a_Goal_Change,14,Man,same,exclude:on the phone,,,,
80,Linguistic_List1a_Goal_Change,15,Pigeon,same,exclude:on the phone,,,,
80,Linguistic_List1a_Goal_Change,16,Police,different,exclude:on the phone,,,,
80,Linguistic_List1a_Goal_Change,17,Pig,same,exclude:on the phone,,,,
80,Linguistic_List1a_Goal_Change,18,Cat,same,exclude:on the phone,,,,
80,Linguistic_List1a_Goal_Change,19,Witch,same,exclude:on the phone,,,,
80,Linguistic_List1a_Goal_Change,20,Farmer,same,exclude:on the phone,,,,
80,Linguistic_List1a_Goal_Change,21,Bunny,same,exclude:on the phone,,,,
80,Linguistic_List1a_Goal_Change,22,Turtle,different,exclude:on the phone,,,,
80,Linguistic_List1a_Goal_Change,23,Boy,different,exclude:on the phone,,,,
80,Linguistic_List1a_Goal_Change,24,Spider,same,exclude:on the phone,,,,
80,Linguistic_List1a_Goal_Change,25,Frog,same,exclude:on the phone,,,,
80,Linguistic_List1a_Goal_Change,26,Squirrel,same,exclude:on the phone,,,,
80,Linguistic_List1a_Goal_Change,27,Dog,same,exclude:on the phone,,,,
80,Linguistic_List1a_Goal_Change,28,Dolphin,same,exclude:on the phone,,,,
81,Linguistic_List1b_Goal_Change,1,Dolphin,same,0,1,,,
81,Linguistic_List1b_Goal_Change,2,Dog,different,0,1,,,
81,Linguistic_List1b_Goal_Change,3,Squirrel,different,1,1,,,
81,Linguistic_List1b_Goal_Change,4,Frog,different,1,1,,,
81,Linguistic_List1b_Goal_Change,5,Spider,different,1,1,,,
81,Linguistic_List1b_Goal_Change,6,Boy,same,0,1,,,
81,Linguistic_List1b_Goal_Change,7,Turtle,same,1,1,,,
81,Linguistic_List1b_Goal_Change,8,Bunny,different,1,1,,,
81,Linguistic_List1b_Goal_Change,9,Farmer,same,0,1,,,
81,Linguistic_List1b_Goal_Change,10,Witch,same,1,1,,,
81,Linguistic_List1b_Goal_Change,11,Cat,same,0,1,,,
81,Linguistic_List1b_Goal_Change,12,Pig,same,1,1,,,
81,Linguistic_List1b_Goal_Change,13,Police,different,0,1,,,
81,Linguistic_List1b_Goal_Change,14,Pigeon,same,1,1,,,
81,Linguistic_List1b_Goal_Change,15,Man,same,0,1,,,
81,Linguistic_List1b_Goal_Change,16,Chicken,different,1,1,,,
81,Linguistic_List1b_Goal_Change,17,Cow,same,0,1,,,
81,Linguistic_List1b_Goal_Change,18,Butterfly,different,1,1,,,
81,Linguistic_List1b_Goal_Change,19,Ghost,same,0,1,,,
81,Linguistic_List1b_Goal_Change,20,Hamster,different,1,1,,,
81,Linguistic_List1b_Goal_Change,21,Oldlady,same,0,1,,,
81,Linguistic_List1b_Goal_Change,22,Horse,different,1,1,,,
81,Linguistic_List1b_Goal_Change,23,Girl,same,0,1,,,
81,Linguistic_List1b_Goal_Change,24,Fairy,different,1,1,,,
81,Linguistic_List1b_Goal_Change,25,Helicopter,same,0,1,,,
81,Linguistic_List1b_Goal_Change,26,Snake,different,1,1,,,
81,Linguistic_List1b_Goal_Change,27,Car,same,0,1,,,
81,Linguistic_List1b_Goal_Change,28,Beetle,different,1,1,,,
82,Linguistic_List1a_Source_Change,1,Beetle,different,1,1,,,
82,Linguistic_List1a_Source_Change,2,Car,same,0,1,,,
82,Linguistic_List1a_Source_Change,3,Snake,different,1,1,,,
82,Linguistic_List1a_Source_Change,4,Helicopter,same,0,1,,,
82,Linguistic_List1a_Source_Change,5,Fairy,different,1,1,,,
82,Linguistic_List1a_Source_Change,6,Girl,same,0,1,,,
82,Linguistic_List1a_Source_Change,7,Horse,same,1,1,,,
82,Linguistic_List1a_Source_Change,8,Oldlady,same,0,1,,,
82,Linguistic_List1a_Source_Change,9,Hamster,same,1,1,,,
82,Linguistic_List1a_Source_Change,10,Ghost,same,0,1,,,
82,Linguistic_List1a_Source_Change,11,Butterfly,different,1,1,,,
82,Linguistic_List1a_Source_Change,12,Cow,same,0,1,,,
82,Linguistic_List1a_Source_Change,13,Chicken,different,1,1,,,
82,Linguistic_List1a_Source_Change,14,Man,same,0,1,,,
82,Linguistic_List1a_Source_Change,15,Pigeon,different,1,1,,,
82,Linguistic_List1a_Source_Change,16,Police,same,0,1,,,
82,Linguistic_List1a_Source_Change,17,Pig,different,1,1,,,
82,Linguistic_List1a_Source_Change,18,Cat,same,0,1,,,
82,Linguistic_List1a_Source_Change,19,Witch,different,1,1,,,
82,Linguistic_List1a_Source_Change,20,Farmer,same,0,1,,,
82,Linguistic_List1a_Source_Change,21,Bunny,same,1,1,,,
82,Linguistic_List1a_Source_Change,22,Turtle,different,1,1,,,
82,Linguistic_List1a_Source_Change,23,Boy,same,0,1,,,
82,Linguistic_List1a_Source_Change,24,Spider,different,0,1,,,
82,Linguistic_List1a_Source_Change,25,Frog,different,1,1,,,
82,Linguistic_List1a_Source_Change,26,Squirrel,different,1,1,,,
82,Linguistic_List1a_Source_Change,27,Dog,different,0,1,,,
82,Linguistic_List1a_Source_Change,28,Dolphin,different,1,1,,,
83,Linguistic_List1a_Goal_Change,1,Beetle,different,1,1,a beetle flew into the table. desk actually. to a desk from the window,,
83,Linguistic_List1a_Goal_Change,2,Car,same,0,1,,,
83,Linguistic_List1a_Goal_Change,3,Snake,different,1,1,,,
83,Linguistic_List1a_Goal_Change,4,Helicopter,same,0,1,,,
83,Linguistic_List1a_Goal_Change,5,Fairy,different,1,1,,,
83,Linguistic_List1a_Goal_Change,6,Girl,same,0,1,,,
83,Linguistic_List1a_Goal_Change,7,Horse,different,1,1,,,
83,Linguistic_List1a_Goal_Change,8,Oldlady,same,0,1,,,
83,Linguistic_List1a_Goal_Change,9,Hamster,different,1,1,,,
83,Linguistic_List1a_Goal_Change,10,Ghost,different,0,1,,,
83,Linguistic_List1a_Goal_Change,11,Butterfly,same,1,1,,,
83,Linguistic_List1a_Goal_Change,12,Cow,different,0,1,,,
83,Linguistic_List1a_Goal_Change,13,Chicken,different,1,1,,,
83,Linguistic_List1a_Goal_Change,14,Man,same,0,1,,,
83,Linguistic_List1a_Goal_Change,15,Pigeon,same,1,1,,,
83,Linguistic_List1a_Goal_Change,16,Police,same,0,1,,,
83,Linguistic_List1a_Goal_Change,17,Pig,same,1,1,,,
83,Linguistic_List1a_Goal_Change,18,Cat,same,0,1,,,
83,Linguistic_List1a_Goal_Change,19,Witch,same,1,1,,,
83,Linguistic_List1a_Goal_Change,20,Farmer,same,0,1,,,
83,Linguistic_List1a_Goal_Change,21,Bunny,different,1,1,,,
83,Linguistic_List1a_Goal_Change,22,Turtle,different,1,1,Source not in the same clause. there is a seashell. And then there's a turtle a turtle was under under the sea just like swimming. Went to coral reef I believe or just like water plants.,,
83,Linguistic_List1a_Goal_Change,23,Boy,different,0,1,,,
83,Linguistic_List1a_Goal_Change,24,Spider,different,1,1,Source not in the same clause. there is a house the door is open for some reason and there's a spider and then went into a basket,,
83,Linguistic_List1a_Goal_Change,25,Frog,same,1,1,,,
83,Linguistic_List1a_Goal_Change,26,Squirrel,different,1,1,,,
83,Linguistic_List1a_Goal_Change,27,Dog,same,0,1,,,
83,Linguistic_List1a_Goal_Change,28,Dolphin,same,1,1,no source construal. there's a wind turbine I think it is and then we're in like the sea I guess and then there's also the mini island. and I see a dolphin swimming,,
84,Linguistic_List1b_Source_Change,1,Dolphin,same,0,1,,,
84,Linguistic_List1b_Source_Change,2,Dog,same,0,1,,,
84,Linguistic_List1b_Source_Change,3,Squirrel,same,1,1,,,
84,Linguistic_List1b_Source_Change,4,Frog,same,1,1,,,
84,Linguistic_List1b_Source_Change,5,Spider,same,1,1,,,
84,Linguistic_List1b_Source_Change,6,Boy,same,0,1,,,
84,Linguistic_List1b_Source_Change,7,Turtle,same,1,1,,,
84,Linguistic_List1b_Source_Change,8,Bunny,same,1,1,,,
84,Linguistic_List1b_Source_Change,9,Farmer,same,0,1,,,
84,Linguistic_List1b_Source_Change,10,Witch,same,1,1,,,
84,Linguistic_List1b_Source_Change,11,Cat,different,0,1,,,
84,Linguistic_List1b_Source_Change,12,Pig,same,1,1,,,
84,Linguistic_List1b_Source_Change,13,Police,different,0,1,,,
84,Linguistic_List1b_Source_Change,14,Pigeon,different,1,1,,,
84,Linguistic_List1b_Source_Change,15,Man,same,0,1,,,
84,Linguistic_List1b_Source_Change,16,Chicken,same,1,1,,,
84,Linguistic_List1b_Source_Change,17,Cow,same,0,1,,,
84,Linguistic_List1b_Source_Change,18,Butterfly,same,1,1,,,
84,Linguistic_List1b_Source_Change,19,Ghost,same,0,1,,,
84,Linguistic_List1b_Source_Change,20,Hamster,same,1,1,,,
84,Linguistic_List1b_Source_Change,21,Oldlady,different,0,1,,,
84,Linguistic_List1b_Source_Change,22,Horse,same,1,1,the horse went from in front of the barn to the well,,
84,Linguistic_List1b_Source_Change,23,Girl,same,0,1,,,
84,Linguistic_List1b_Source_Change,24,Fairy,same,1,1,the fairy went from the tree to in front of a barn,,
84,Linguistic_List1b_Source_Change,25,Helicopter,same,0,1,,,
84,Linguistic_List1b_Source_Change,26,Snake,same,1,1,the snake slither from the cave to the tent,,
84,Linguistic_List1b_Source_Change,27,Car,same,0,1,,,
84,Linguistic_List1b_Source_Change,28,Beetle,different,1,1,the bug landed from the window onto the table,,
85,Linguistic_List1b_Goal_Change,1,Dolphin,same,exclude:on the phone,,,,
85,Linguistic_List1b_Goal_Change,2,Dog,same,exclude:on the phone,,,,
85,Linguistic_List1b_Goal_Change,3,Squirrel,different,exclude:on the phone,,,,
85,Linguistic_List1b_Goal_Change,4,Frog,different,exclude:on the phone,,,,
85,Linguistic_List1b_Goal_Change,5,Spider,same,exclude:on the phone,,,,
85,Linguistic_List1b_Goal_Change,6,Boy,same,exclude:on the phone,,,,
85,Linguistic_List1b_Goal_Change,7,Turtle,same,exclude:on the phone,,,,
85,Linguistic_List1b_Goal_Change,8,Bunny,same,exclude:on the phone,,,,
85,Linguistic_List1b_Goal_Change,9,Farmer,same,exclude:on the phone,,,,
85,Linguistic_List1b_Goal_Change,10,Witch,same,exclude:on the phone,,,,
85,Linguistic_List1b_Goal_Change,11,Cat,same,exclude:on the phone,,,,
85,Linguistic_List1b_Goal_Change,12,Pig,same,exclude:on the phone,,,,
85,Linguistic_List1b_Goal_Change,13,Police,same,exclude:on the phone,,,,
85,Linguistic_List1b_Goal_Change,14,Pigeon,same,exclude:on the phone,,,,
85,Linguistic_List1b_Goal_Change,15,Man,same,exclude:on the phone,,,,
85,Linguistic_List1b_Goal_Change,16,Chicken,same,exclude:on the phone,,,,
85,Linguistic_List1b_Goal_Change,17,Cow,same,exclude:on the phone,,,,
85,Linguistic_List1b_Goal_Change,18,Butterfly,same,exclude:on the phone,,,,
85,Linguistic_List1b_Goal_Change,19,Ghost,different,exclude:on the phone,,,,
85,Linguistic_List1b_Goal_Change,20,Hamster,same,exclude:on the phone,,,,
85,Linguistic_List1b_Goal_Change,21,Oldlady,same,exclude:on the phone,,,,
85,Linguistic_List1b_Goal_Change,22,Horse,same,exclude:on the phone,,,,
85,Linguistic_List1b_Goal_Change,23,Girl,same,exclude:on the phone,,,,
85,Linguistic_List1b_Goal_Change,24,Fairy,same,exclude:on the phone,,,,
85,Linguistic_List1b_Goal_Change,25,Helicopter,same,exclude:on the phone,,,,
85,Linguistic_List1b_Goal_Change,26,Snake,same,exclude:on the phone,,,,
85,Linguistic_List1b_Goal_Change,27,Car,same,exclude:on the phone,,,,
85,Linguistic_List1b_Goal_Change,28,Beetle,same,exclude:on the phone,,,,
86,Linguistic_List2a_Goal_Change,1,Beetle,same,1,1,,,
86,Linguistic_List2a_Goal_Change,2,Car,same,0,1,,,
86,Linguistic_List2a_Goal_Change,3,Snake,same,1,1,,,
86,Linguistic_List2a_Goal_Change,4,Helicopter,same,0,1,,,
86,Linguistic_List2a_Goal_Change,5,Fairy,same,1,1,,,
86,Linguistic_List2a_Goal_Change,6,Girl,same,0,1,,,
86,Linguistic_List2a_Goal_Change,7,Horse,same,0,1,,,
86,Linguistic_List2a_Goal_Change,8,Oldlady,same,0,1,,,
86,Linguistic_List2a_Goal_Change,9,Hamster,same,1,1,,,
86,Linguistic_List2a_Goal_Change,10,Ghost,same,0,1,,,
86,Linguistic_List2a_Goal_Change,11,Butterfly,same,1,0,,,
86,Linguistic_List2a_Goal_Change,12,Cow,same,0,1,,,
86,Linguistic_List2a_Goal_Change,13,Chicken,same,1,1,,,
86,Linguistic_List2a_Goal_Change,14,Man,same,0,1,,,
86,Linguistic_List2a_Goal_Change,15,Pigeon,same,1,1,,,
86,Linguistic_List2a_Goal_Change,16,Police,same,0,1,,,
86,Linguistic_List2a_Goal_Change,17,Pig,different,1,1,,,
86,Linguistic_List2a_Goal_Change,18,Cat,same,0,1,,,
86,Linguistic_List2a_Goal_Change,19,Witch,same,1,1,,,
86,Linguistic_List2a_Goal_Change,20,Farmer,same,0,1,,,
86,Linguistic_List2a_Goal_Change,21,Bunny,same,1,1,,,
86,Linguistic_List2a_Goal_Change,22,Turtle,same,0,1,,,
86,Linguistic_List2a_Goal_Change,23,Boy,same,0,1,,,
86,Linguistic_List2a_Goal_Change,24,Spider,different,1,0,,,
86,Linguistic_List2a_Goal_Change,25,Frog,different,1,1,,,
86,Linguistic_List2a_Goal_Change,26,Squirrel,different,1,1,,,
86,Linguistic_List2a_Goal_Change,27,Dog,same,0,1,,,
86,Linguistic_List2a_Goal_Change,28,Dolphin,different,1,0,,,
87,Linguistic_List2b_Source_Change,1,Dolphin,same,1,1,I see a Island bunch of water for some reason there is a windmill army something that powers with air and there is a dolphin jumping from the right side to the left side,,
87,Linguistic_List2b_Source_Change,2,Dog,same,0,1,,,
87,Linguistic_List2b_Source_Change,3,Squirrel,different,1,1,,,
87,Linguistic_List2b_Source_Change,4,Frog,same,1,1,,,
87,Linguistic_List2b_Source_Change,5,Spider,different,1,1,,,
87,Linguistic_List2b_Source_Change,6,Boy,same,0,1,,,
87,Linguistic_List2b_Source_Change,7,Turtle,different,1,1,,,
87,Linguistic_List2b_Source_Change,8,Bunny,different,1,1,,,
87,Linguistic_List2b_Source_Change,9,Farmer,same,0,1,,,
87,Linguistic_List2b_Source_Change,10,Witch,different,1,1,,,
87,Linguistic_List2b_Source_Change,11,Cat,same,0,1,,,
87,Linguistic_List2b_Source_Change,12,Pig,different,1,1,"No source-goal construal. there is a clear pond on the right side of the screen and there is a mud pond On the left side, there is a pork in the middle the pork goes to the model on the left",,
87,Linguistic_List2b_Source_Change,13,Police,same,0,1,,,
87,Linguistic_List2b_Source_Change,14,Pigeon,different,1,1,,,
87,Linguistic_List2b_Source_Change,15,Man,same,0,1,,,
87,Linguistic_List2b_Source_Change,16,Chicken,different,1,1,There is a fence on the left side of the screen and there is a piece of leaf or something on the right side. And on top of the fence there is a chicken. The chicken jumps into the leaf on the right side,,
87,Linguistic_List2b_Source_Change,17,Cow,same,0,1,,,
87,Linguistic_List2b_Source_Change,18,Butterfly,same,1,1,,,
87,Linguistic_List2b_Source_Change,19,Ghost,same,0,1,,,
87,Linguistic_List2b_Source_Change,20,Hamster,different,1,1,,,
87,Linguistic_List2b_Source_Change,21,Oldlady,different,0,1,,,
87,Linguistic_List2b_Source_Change,22,Horse,different,1,1,,,
87,Linguistic_List2b_Source_Change,23,Girl,same,0,1,,,
87,Linguistic_List2b_Source_Change,24,Fairy,different,1,1,No source-goal construal. there is a fairy next to the red next to the red house and to the left side there is a tree and a ferry goes from the right side to the left side,,
87,Linguistic_List2b_Source_Change,25,Helicopter,same,0,1,,,
87,Linguistic_List2b_Source_Change,26,Snake,different,1,1,,,
87,Linguistic_List2b_Source_Change,27,Car,same,0,1,,,
87,Linguistic_List2b_Source_Change,28,Beetle,different,1,1,,,
88,Linguistic_List2b_Goal_Change,1,Dolphin,same,n/a,n/a,,,
88,Linguistic_List2b_Goal_Change,2,Dog,same,0,1,,,
88,Linguistic_List2b_Goal_Change,3,Squirrel,same,0,1,,,
88,Linguistic_List2b_Goal_Change,4,Frog,different,0,1,,,
88,Linguistic_List2b_Goal_Change,5,Spider,same,0,0,,,
88,Linguistic_List2b_Goal_Change,6,Boy,same,0,1,,,
88,Linguistic_List2b_Goal_Change,7,Turtle,same,0,1,,,
88,Linguistic_List2b_Goal_Change,8,Bunny,same,0,1,,,
88,Linguistic_List2b_Goal_Change,9,Farmer,same,0,1,,,
88,Linguistic_List2b_Goal_Change,10,Witch,same,0,0,,,
88,Linguistic_List2b_Goal_Change,11,Cat,same,0,1,,,
88,Linguistic_List2b_Goal_Change,12,Pig,same,0,1,,,
88,Linguistic_List2b_Goal_Change,13,Police,same,0,1,,,
88,Linguistic_List2b_Goal_Change,14,Pigeon,different,0,1,,,
88,Linguistic_List2b_Goal_Change,15,Man,same,0,1,,,
88,Linguistic_List2b_Goal_Change,16,Chicken,different,0,1,,,
88,Linguistic_List2b_Goal_Change,17,Cow,same,0,1,,,
88,Linguistic_List2b_Goal_Change,18,Butterfly,different,0,1,,,
88,Linguistic_List2b_Goal_Change,19,Ghost,same,0,1,,,
88,Linguistic_List2b_Goal_Change,20,Hamster,different,0,1,,,
88,Linguistic_List2b_Goal_Change,21,Oldlady,same,0,1,,,
88,Linguistic_List2b_Goal_Change,22,Horse,different,1,0,,,
88,Linguistic_List2b_Goal_Change,23,Girl,same,0,1,,,
88,Linguistic_List2b_Goal_Change,24,Fairy,same,0,1,fairy moving to the tree,,
88,Linguistic_List2b_Goal_Change,25,Helicopter,same,0,0,,,
88,Linguistic_List2b_Goal_Change,26,Snake,different,0,1,snake moving into beehole,,
88,Linguistic_List2b_Goal_Change,27,Car,same,0,0,,,
88,Linguistic_List2b_Goal_Change,28,Beetle,different,0,1,a type of insect moving to the window,,
89,Linguistic_List2a_Source_Change,1,Beetle,different,1,1,,,
89,Linguistic_List2a_Source_Change,2,Car,same,0,1,,,
89,Linguistic_List2a_Source_Change,3,Snake,same,1,1,,,
89,Linguistic_List2a_Source_Change,4,Helicopter,same,0,1,,,
89,Linguistic_List2a_Source_Change,5,Fairy,same,1,1,,,
89,Linguistic_List2a_Source_Change,6,Girl,same,0,1,,,
89,Linguistic_List2a_Source_Change,7,Horse,different,1,1,,,
89,Linguistic_List2a_Source_Change,8,Oldlady,same,0,1,,,
89,Linguistic_List2a_Source_Change,9,Hamster,different,1,1,,,
89,Linguistic_List2a_Source_Change,10,Ghost,same,0,1,,,
89,Linguistic_List2a_Source_Change,11,Butterfly,different,1,1,,,
89,Linguistic_List2a_Source_Change,12,Cow,different,0,1,,,
89,Linguistic_List2a_Source_Change,13,Chicken,same,1,1,,,
89,Linguistic_List2a_Source_Change,14,Man,same,0,1,,,
89,Linguistic_List2a_Source_Change,15,Pigeon,same,1,1,,,
89,Linguistic_List2a_Source_Change,16,Police,same,0,1,,,
89,Linguistic_List2a_Source_Change,17,Pig,same,1,1,,,
89,Linguistic_List2a_Source_Change,18,Cat,different,0,1,,,
89,Linguistic_List2a_Source_Change,19,Witch,same,0,1,,,
89,Linguistic_List2a_Source_Change,20,Farmer,same,0,1,,,
89,Linguistic_List2a_Source_Change,21,Bunny,same,1,1,,,
89,Linguistic_List2a_Source_Change,22,Turtle,same,1,1,,,
89,Linguistic_List2a_Source_Change,23,Boy,different,0,1,,,
89,Linguistic_List2a_Source_Change,24,Spider,same,1,1,,,
89,Linguistic_List2a_Source_Change,25,Frog,different,1,1,"""frog goes from thing to on a boat""",,
89,Linguistic_List2a_Source_Change,26,Squirrel,different,1,1,"""a squirrel jumps from a mailbox to something else""",,
89,Linguistic_List2a_Source_Change,27,Dog,same,0,1,,,
89,Linguistic_List2a_Source_Change,28,Dolphin,same,0,1,,,
90,Linguistic_List1b_Goal_Change,1,Dolphin,different,1,1,,,
90,Linguistic_List1b_Goal_Change,2,Dog,same,0,1,,,
90,Linguistic_List1b_Goal_Change,3,Squirrel,different,1,1,,,
90,Linguistic_List1b_Goal_Change,4,Frog,same,1,1,,,
90,Linguistic_List1b_Goal_Change,5,Spider,same,1,1,,,
90,Linguistic_List1b_Goal_Change,6,Boy,same,0,1,,,
90,Linguistic_List1b_Goal_Change,7,Turtle,different,1,1,,,
90,Linguistic_List1b_Goal_Change,8,Bunny,different,1,1,,,
90,Linguistic_List1b_Goal_Change,9,Farmer,same,0,1,,,
90,Linguistic_List1b_Goal_Change,10,Witch,different,0,1,,,
90,Linguistic_List1b_Goal_Change,11,Cat,same,0,1,,,
90,Linguistic_List1b_Goal_Change,12,Pig,different,1,1,,,
90,Linguistic_List1b_Goal_Change,13,Police,same,0,1,,,
90,Linguistic_List1b_Goal_Change,14,Pigeon,different,1,1,,,
90,Linguistic_List1b_Goal_Change,15,Man,different,0,1,,,
90,Linguistic_List1b_Goal_Change,16,Chicken,same,1,1,,,
90,Linguistic_List1b_Goal_Change,17,Cow,different,0,1,,,
90,Linguistic_List1b_Goal_Change,18,Butterfly,different,1,1,,,
90,Linguistic_List1b_Goal_Change,19,Ghost,same,0,1,,,
90,Linguistic_List1b_Goal_Change,20,Hamster,different,1,1,,,
90,Linguistic_List1b_Goal_Change,21,Oldlady,same,0,1,,,
90,Linguistic_List1b_Goal_Change,22,Horse,different,1,1,,,
90,Linguistic_List1b_Goal_Change,23,Girl,same,0,1,,,
90,Linguistic_List1b_Goal_Change,24,Fairy,different,1,1,,,
90,Linguistic_List1b_Goal_Change,25,Helicopter,same,0,1,,,
90,Linguistic_List1b_Goal_Change,26,Snake,same,1,1,,,
90,Linguistic_List1b_Goal_Change,27,Car,different,0,1,,,
90,Linguistic_List1b_Goal_Change,28,Beetle,different,1,1,,,
91,NonLinguistic_List2a_Goal_Change,1,Beetle,same,,,,,
91,NonLinguistic_List2a_Goal_Change,2,Car,same,,,,,
91,NonLinguistic_List2a_Goal_Change,3,Snake,different,,,,,
91,NonLinguistic_List2a_Goal_Change,4,Helicopter,same,,,,,
91,NonLinguistic_List2a_Goal_Change,5,Fairy,same,,,,,
91,NonLinguistic_List2a_Goal_Change,6,Girl,same,,,,,
91,NonLinguistic_List2a_Goal_Change,7,Horse,different,,,,,
91,NonLinguistic_List2a_Goal_Change,8,Oldlady,same,,,,,
91,NonLinguistic_List2a_Goal_Change,9,Hamster,same,,,,,
91,NonLinguistic_List2a_Goal_Change,10,Ghost,same,,,,,
91,NonLinguistic_List2a_Goal_Change,11,Butterfly,different,,,,,
91,NonLinguistic_List2a_Goal_Change,12,Cow,different,,,,,
91,NonLinguistic_List2a_Goal_Change,13,Chicken,same,,,,,
